   0.0000000000000000        8.4906820119706826E-016
  0.62831853071795862        2.7281584367321054E-003
   1.2566370614359172        2.1329930361790044E-003
   1.8849555921538759        1.7409382780162973E-003
   2.5132741228718345        1.3073761988214223E-003
   3.1415926535897931        6.2826915854281807E-004
   3.7699111843077517        8.8024160918252664E-005
   4.3982297150257104        3.7064160696627813E-008
   5.0265482457436690        4.4836029642220868E-006
   5.6548667764616276        1.2664716538460299E-006
   6.2831853071795862        8.3169949737930909E-010
   6.9115038378975449        5.0783799300048172E-008
   7.5398223686155035        4.2558175735763044E-010
   8.1681408993334621        1.5631379480569102E-009
   8.7964594300514207        9.0231419578991482E-010
   9.4247779607693793        2.9892099359911749E-010
   10.053096491487338        9.7580743493673509E-011
   10.681415022205297        1.5329033492925445E-011
   11.309733552923255        2.6000174581571162E-012
   11.938052083641214        4.4707282280483743E-012
   12.566370614359172        1.9848667592115483E-012
   13.194689145077131        4.4718609820879466E-013
   13.823007675795090        2.9296628245106174E-013
   14.451326206513048        2.4080624389184579E-013
   15.079644737231007        5.4090718074943528E-016
   15.707963267948966        4.8280393835544099E-014
   16.336281798666924        3.0890745618355291E-014
   16.964600329384883        1.2844765235846579E-014
   17.592918860102841        7.7603175847760072E-017
   18.221237390820800        4.2433853875399575E-015
   18.849555921538759        2.8417394676340914E-015
   19.477874452256717        1.3532964498104631E-015
   20.106192982974676        6.9289376399195268E-017
   20.734511513692635        3.0714218229336212E-016
   21.362830044410593        1.9068775117480515E-016
   21.991148575128552        3.3658357274021624E-017
   22.619467105846510        9.8180597839531259E-017
   23.247785636564469        8.0044575940544860E-017
   23.876104167282428        3.0139017829441663E-017
   24.504422698000386        1.4203064333253948E-017
   25.132741228718345        1.0439018427944586E-017
   25.761059759436304        5.2080017400252905E-018
   26.389378290154262        5.2005629903342070E-018
   27.017696820872221        2.7903777261697330E-019
   27.646015351590179        3.3173279066217546E-019
   28.274333882308138        3.3041490996812135E-018
   28.902652413026097        1.4897804344102209E-018
   29.530970943744055        1.5460969209676007E-018
   30.159289474462014        3.8993732409797271E-020
   30.787608005179973        2.8613471318094352E-019
   31.415926535897931        3.3588410753463751E-022
   32.044245066615886        3.8582079519902864E-019
   32.672563597333848        2.8914605308576377E-019
   33.300882128051811        1.0107658429504549E-019
   33.929200658769773        1.3668207341112473E-019
   34.557519189487735        8.2437074426915512E-020
   35.185837720205697        2.1145021125501686E-020
   35.814156250923659        5.9372379241586994E-020
   36.442474781641621        2.3465038448869515E-020
   37.070793312359584        5.7238492879873718E-021
   37.699111843077546        9.6458100678628790E-021
   38.327430373795508        2.0220864376224034E-020
   38.955748904513470        1.0616213805645814E-021
   39.584067435231432        1.1445687527135633E-020
   40.212385965949395        7.8998736321632436E-021
   40.840704496667357        5.4197270313981314E-021
   41.469023027385319        1.9634193344415813E-021
   42.097341558103281        1.2998571596418909E-023
   42.725660088821243        4.5431456098844325E-023
   43.353978619539205        8.9329492282387885E-024
   43.982297150257168        3.4562030179792981E-022
   44.610615680975130        1.1585255244523257E-021
   45.238934211693092        1.1936003337497488E-021
   45.867252742411054        1.8662506680689930E-022
   46.495571273129016        1.5342561356344721E-022
   47.123889803846978        2.0569143733885634E-022
   47.752208334564941        4.1183206908574630E-022
