,k,FDM_1DL
116,0.13746517417195736,0.0030832929256923705
117,0.14109253351790607,0.0030711645193587716
118,0.14471989286385475,0.0030457050840944568
119,0.14834725220980347,0.0030183609807955323
120,0.15197461155575215,0.002999687143757299
121,0.15560197090170086,0.0029969895835387813
122,0.1592293202160135,0.003012523328867598
123,0.16285667956196218,0.003043584792289516
124,0.1664840389079109,0.0030838110801169744
125,0.17011140828549562,0.0031246067768645244
126,0.17373876763144433,0.0031572268472503918
127,0.1773661069141209,0.0031757982703214233
128,0.1809934662600696,0.003179221448246042
129,0.1846208256060183,0.0031703889058079795
130,0.188248184951967,0.0031541728594722583
131,0.1918755442979157,0.003136220395445505
132,0.19550290364386438,0.003122277525430325
133,0.19913026298981307,0.0031167949993644107
134,0.20275762233576178,0.0031213016320849516
135,0.20638498168171046,0.0031341025641756174
136,0.21001234102765917,0.0031515410680713267
137,0.21363970037360785,0.0031695023354404933
138,0.21726705971955657,0.003184250233594193
139,0.22089441906550525,0.0031929043323587992
140,0.22452177841145396,0.0031941052444017853
141,0.22814913775740264,0.0031885507715283894
142,0.23177649710335135,0.003178737055716729
143,0.23540385644930004,0.003167876758725042
144,0.23903121579524875,0.0031587181661152
145,0.24265857514119743,0.0031529823365307455
146,0.24628593448714614,0.003151388160565022
147,0.24991329383309482,0.0031537469953043743
148,0.2535406331157714,0.0031589298443322135
149,0.2571679924617201,0.003165040139082389
150,0.2607953518076688,0.0031700113394592185
151,0.2644227111536175,0.003172322391014018
152,0.2680500704995662,0.003171387168656904
153,0.2716774298455149,0.003167490705799415
154,0.27530478919146356,0.003161476125509253
155,0.27893214853741227,0.0031544367330716533
156,0.282559507883361,0.0031475221925913086
157,0.28618686722930964,0.0031417826409924823
158,0.28981422657525835,0.003137891276710032
159,0.29344158592120706,0.0031358622442353217
160,0.29706894526715577,0.003135107640653129
161,0.3006963046131044,0.0031348436377453552
162,0.30432366395905314,0.0031344163599327122
163,0.30795102330500185,0.0031332890508299046
164,0.31157838265095056,0.0031309725540392317
165,0.3152057419968992,0.0031272227719044685
166,0.3188331013428479,0.0031222805100056504
167,0.32246046068879664,0.0031167458031646994
168,0.32608782003474535,0.003111195786198845
169,0.3297151593174219,0.003105977766540946
170,0.3333425186633706,0.003101276148755765
171,0.33696987800931927,0.0030972107782998495
172,0.340597237355268,0.003093790479732267
173,0.3442245967012167,0.0030908173843707466
174,0.3478519560471654,0.0030879185193473354
175,0.35147931539311406,0.0030847296823434244
176,0.35510667473906277,0.003081061436743079
177,0.3587340340850115,0.0030769154905219936
178,0.3623613934309602,0.0030723580795704495
179,0.36598875277690884,0.003067456366648853
180,0.36961611212285755,0.0030623298446349
181,0.37324347146880626,0.0030571991563759595
182,0.3768708308147549,0.003052289117349999
183,0.38049819016070363,0.003047681170430434
184,0.38412554950665234,0.003043299272899607
185,0.38775290885260105,0.0030390262903729403
186,0.3913802681985497,0.0030348081528485255
187,0.3950076275444984,0.0030306142262524903
188,0.39863498689044713,0.0030263504846430394
189,0.40226234623639584,0.0030218839305084485
190,0.4058897055823445,0.0030171643785827516
191,0.4095170649282932,0.003012274216841169
192,0.4131444242742419,0.003007341969381579
193,0.41677178362019063,0.0030024213800432845
194,0.4203991429661393,0.0029974994469520303
195,0.424026502312088,0.0029925934542304492
196,0.45864122430626747,0.0029473420546040764
197,0.49608165754562616,0.002897677268626111
198,0.5365784895329833,0.0028444612978537043
199,0.5803812271204054,0.0027880783262557982
200,0.6277597213178873,0.00272884432421847
201,0.6790058927347541,0.0026672345707405075
202,0.7344354168945193,0.002603487953109936
203,0.7943898509417295,0.0025379279792971496
204,0.8592385998426317,0.002470986127207704
205,0.929381163471651,0.002402782814396338
206,1.0052497047102213,0.0023336436103762155
207,1.087311697798705,0.0022637321815772347
208,1.176072656941402,0.0021932134673512465
209,1.2720794266831754,0.0021220468042261738
210,1.2737187565214394,0.0021208780850134326
211,1.2762687984077095,0.0021190547249811393
212,1.2788238962385534,0.0021172343401368136
213,1.2813840500139713,0.0021154159006128775
214,1.2839494202401398,0.002113596716715137
215,1.2865198464108825,0.0021117719691294014
216,1.2890954890323758,0.002109943769069187
217,1.2916762678515314,0.002108114325070922
218,1.2942621828683496,0.002106287665071597
219,1.2968533143359184,0.002104465074328963
220,1.2994495820011496,0.002102643365552726
221,1.30205114637022,0.0021008201439267275
222,1.304657846936953,0.0020989919604598676
223,1.3072697639544366,0.0020971597923634625
224,1.3098868974226712,0.002095327546103835
225,1.312509327594745,0.0020934983474603383
226,1.3151369742175698,0.0020916729646672616
227,1.3177698372911453,0.0020898475973183347
228,1.32040799706856,0.0020880189040078127
229,1.3230514535498141,0.0020861862512934278
230,1.3257002067349075,0.0020843507597523474
231,1.3283542566238402,0.0020825152407886374
232,1.3310136834697008,0.0020806835866554988
233,1.3336783267663121,0.0020788546772660473
234,1.3363483470198512,0.00207702498429141
235,1.3390237442303181,0.0020751920159409495
236,1.3417044381446241,0.0020733533357352625
237,1.3443905892689465,0.0020715140242564263
238,1.3470821173501968,0.0020696758619822312
239,1.3497789421352864,0.0020678419297767187
240,1.352481224130392,0.0020660095922944324
241,1.355188802829337,0.00206417393312655
242,1.3579018387382984,0.0020623340268249523
243,1.3606204923634528,0.002060490645472911
244,1.3633444426924466,0.0020586469435340073
245,1.3660738502314567,0.0020568065949863744
246,1.368808714980483,0.0020549697733474896
247,1.3715490369395256,0.0020531318952423066
248,1.3742949766147612,0.0020512909174211797
249,1.3770462129938363,0.0020494437773302893
250,1.3798030670891046,0.0020475952909117102
251,1.382565538900566,0.0020457499040540937
252,1.3853333074158667,0.0020439067106580223
253,1.3881068541535377,0.0020420660155253136
254,1.390885858101225,0.0020402220923471126
255,1.3936703192589281,0.0020383722422517548
256,1.3964603981328247,0.0020365199176001834
257,1.3992562552290915,0.0020346689694885275
258,1.4020575695353745,0.002032820913331634
259,1.4048645015578507,0.002030975304159709
260,1.4076768907903432,0.002029127225047163
261,1.4104950582452058,0.0020272748526785236
262,1.4133190039224386,0.002025419226122595
263,1.4161484068096875,0.0020235619952714166
264,1.4189835879193067,0.00202170882432183
265,1.421824386745119,0.002019857694134173
266,1.4246708032871245,0.00201800531276177
267,1.4275229980515003,0.0020161499628013396
268,1.430380971038246,0.00201428969419145
269,1.433244561741185,0.0020124272466245574
270,1.4361139306664943,0.002010567854764295
271,1.4389890778141736,0.002008711190564344
272,1.441869842678046,0.002006855544883356
273,1.4447565462704657,0.0020049952371857215
274,1.4476488675790786,0.0020031298543918825
275,1.4505471276162385,0.002001261999095104
276,1.4534511658757685,0.0019993968072253353
277,1.4563609823576689,0.0019975341495631223
278,1.4592765770619391,0.0019956725834636485
279,1.4621979499885798,0.001993806751943243
280,1.4651254221499443,0.00199193635559776
281,1.468058512027502,0.0019900624526275716
282,1.4709975406336069,0.0019881907264974537
283,1.4739425079682589,0.0019863222024137962
284,1.4768934140314578,0.00198445461329044
285,1.479850098317027,0.0019825824345872244
286,1.4828127213311433,0.0019807053283442426
287,1.4857812830738066,0.0019788253521164567
288,1.4887559440511942,0.001976947209730158
289,1.4917363832509516,0.0019750719887102848
290,1.4947229216854334,0.001973197372234553
291,1.4977152383422851,0.001971318253209279
292,1.5007136542338608,0.001969433222804388
293,1.5037181693601607,0.0019675465672141443
294,1.5067286232150077,0.001965662044500203
295,1.5097450157984018,0.001963779575878615
296,1.51276750761652,0.0019618969315868765
297,1.515796098669362,0.001960010114265329
298,1.5188307889569281,0.0019581179600755274
299,1.5218714179730415,0.0019562233954964225
300,1.5249183067300558,0.0019543319621290896
301,1.527971134215617,0.0019524425778822982
302,1.5310300609359024,0.0019505513163019165
303,1.534095247397089,0.0019486554350348368
304,1.5371665330929993,0.0019467545831434877
305,1.5402439180236338,0.0019448523614162576
306,1.5433275626951695,0.001942954107858142
307,1.5464173066014288,0.001941056256275434
308,1.5495131497424124,0.0019391560757438006
309,1.5526152526242971,0.001937250099915597
310,1.5557236152470826,0.0019353405590315075
311,1.5588382376107692,0.0019334315502181256
312,1.5619589592091798,0.0019315241734420205
313,1.5650861010546684,0.0019296184306998995
314,1.568219342134881,0.0019277075428776882
315,1.5713590034621714,0.0019257914829191435
316,1.574504764024186,0.0019238721120240464
317,1.5776569448332787,0.0019219552447801837
318,1.580815385383272,0.0019200399316333903
319,1.5839802461803436,0.001918123780543352
320,1.587151366718316,0.001916201630437932
321,1.5903287469971894,0.0019142743064638475
322,1.5935127080293179,0.001912346499715149
323,1.596702928802347,0.0019104210995694018
324,1.5998994093162775,0.0019084962563199873
325,1.6031024705834627,0.0019065674460049568
326,1.6063119520977258,0.0019046333410699657
327,1.60952769335289,0.0019026948428677798
328,1.612750015361309,0.0019007576862809144
329,1.6159787576168059,0.0018988223695433056
330,1.619213920119381,0.0018968860450987034
331,1.6224556633752107,0.0018949443781830241
332,1.6257038268781185,0.001892996213110742
333,1.628958410628104,0.0018910472819479273
334,1.6322195751313446,0.0018891008866065402
335,1.6354873203878402,0.0018871541904998893
336,1.6387614858914137,0.0018852032090171996
337,1.6420423926544188,0.0018832465178763632
338,1.645329719664502,0.001881286014240647
339,1.64862362742784,0.0018793261433104817
340,1.6519242764506101,0.001877368707405208
341,1.655231345720458,0.0018754083327817092
342,1.6585451562497378,0.001873440487699121
343,1.6618655475322723,0.0018714685537133697
344,1.6651926800742387,0.001869496633004628
345,1.66852639336946,0.001867525107336636
346,1.6718666874179362,0.0018655529211476347
347,1.6752138832320214,0.0018635758470951342
348,1.678567659799361,0.0018615910548927777
349,1.681928017119956,0.0018596047559179048
350,1.6852952762061595,0.0018576209202871116
351,1.688669276551795,0.0018556362861714088
352,1.6920500181568623,0.001853646720314722
353,1.6954375010213614,0.0018516496445266342
354,1.6988317251452922,0.0018496494057649137
355,1.702232851034832,0.0018476507470377127
356,1.7056407181838036,0.001845652080370894
357,1.7090553265922068,0.0018436490495656618
358,1.712476836766219,0.0018416383908773175
359,1.71590524870584,0.0018396238658709171
360,1.7193405624110698,0.0018376097863169137
361,1.7227826173757315,0.0018355965916119245
362,1.7262317346121787,0.0018335793276542372
363,1.729687593108058,0.0018315546753289605
364,1.7331503533695458,0.0018295241267765638
365,1.7366201759028195,0.0018274939628851194
366,1.740096900201702,0.001825464427186158
367,1.7435805262661932,0.0018234308826851518
368,1.7470712146024703,0.00182139084987933
369,1.7505688047043562,0.001819344021819429
370,1.7540734570780276,0.0018172968984141817
371,1.757585171723485,0.0018152503212847733
372,1.761103788134551,0.0018132003321172168
373,1.7646296273235798,0.001811142903156897
374,1.7681623682782173,0.0018090789455644009
375,1.7717021715046406,0.0018070129757838528
376,1.7752491975090265,0.0018049490708505085
377,1.778803285785198,0.0018028802066308858
378,1.7823644363331554,0.0018008037994218808
379,1.7859326491528986,0.001798720344897014
380,1.7895080847506046,0.0017966363620914607
381,1.793090743126273,0.0017945527162484165
382,1.7966804637737273,0.0017924635252437116
383,1.8002774071991443,0.0017903670474773764
384,1.803881573402524,0.0017882638067506478
385,1.8074929623838663,0.0017861593670565614
386,1.8111115741431711,0.0017840545457341102
387,1.8147374086804389,0.0017819441623517463
388,1.8183706265018462,0.0017798259825754974
389,1.8220109065950394,0.0017777010260630547
390,1.825658569972372,0.0017755747450670784
391,1.8293136166338444,0.0017734479104313285
392,1.8329758860732792,0.0017713147112461318
393,1.8366455387968539,0.0017691724861382755
394,1.8403224142983912,0.0017670248313259205
395,1.844006833590245,0.0017648761383325794
396,1.8476984756600618,0.0017627252201092578
397,1.851397501014018,0.0017605665224930825
398,1.8551040701582908,0.0017583989951510735
399,1.8588180225867033,0.001756227199559727
400,1.8625393582992553,0.001754053888014949
401,1.866268237802124,0.0017518778208786827
402,1.8700045005891321,0.0017496921681260712
403,1.8737481466602801,0.0017474979178481581
404,1.8774994970279215,0.001745300826043523
405,1.8812582306797028,0.001743101971134333
406,1.8850245081218002,0.0017408979000723065
407,1.8887983293542145,0.001738683034137053
408,1.8925796943769455,0.0017364614500302536
409,1.896368603189993,0.0017342373171045206
410,1.9001652162995337,0.001732010262006086
411,1.9039692126932144,0.0017297750756026986
412,1.9077810738895653,0.0017275304817495473
413,1.911600478876233,0.0017252798061583696
414,1.9154274276532173,0.0017230266337076659
415,1.919262080726695,0.0017207687099527501
416,1.9231044380966662,0.0017185017533513142
417,1.9269544997631312,0.0017162247650999531
418,1.9308122657260893,0.001713943112636389
419,1.9346777359855412,0.0017116596434824387
420,1.9385510710476637,0.0017093685301814174
421,1.9424319499001026,0.001707066093486256
422,1.946320693555212,0.0017047556985856143
423,1.9502173020129918,0.001702442824267057
424,1.9541216147672653,0.0017001249883711314
425,1.958033792324209,0.0016977968463372458
426,1.9619538346838234,0.0016954583193895146
427,1.9658815813399313,0.0016931138550019297
428,1.9698173533048868,0.0016907665777351718
429,1.9737608295663356,0.001688410141713695
430,1.9777123311366318,0.0016860434213904873
431,1.9816716975095987,0.001683667348083213
432,1.9856390891914129,0.0016812873482547899
433,1.9896143456758975,0.0016789015975470683
434,1.9935974669630527,0.001676504227097401
435,1.9975887740652323,0.001674096260621857
436,2.001587945970082,0.0016716817799377404
437,2.0055949826776027,0.0016692629412937044
438,2.0096102052001474,0.0016668346705362759
439,2.01363345303154,0.0016643935733615554
440,2.0176647261717795,0.001661943706248763
441,2.0217041851270436,0.0016594893725478262
442,2.025751669391155,0.001657027390783808
443,2.029807178964114,0.0016545524404830024
444,2.0338708743520972,0.0016520665836923726
445,2.037942595048928,0.0016495740551406284
446,2.04202266206696,0.0016470756416966813
447,2.04611075439384,0.001644565660937751
448,2.0502070325357438,0.001642041575442931
449,2.054311656998849,0.0016395104986535538
450,2.0584243067708012,0.001636972963998142
451,2.0625453028639553,0.0016344248135713403
452,2.066674484772134,0.0016318621997757007
453,2.0708120130015133,0.0016292899413180059
454,2.0749577270459176,0.0016267110734893187
455,2.079111787411523,0.0016241228491449945
456,2.0832741940983293,0.0016215201139425435
457,2.0874449471063374,0.0016189050994994563
458,2.091624046435547,0.001616282941236302
459,2.0958114920859576,0.001613651844797146
460,2.100007284057569,0.001611006450804927
461,2.1042114223503825,0.001608346727599808
462,2.1084240674705743,0.001605679281167547
463,2.112645219418144,0.0016030027579428561
464,2.1168747176869154,0.0016003127482508291
465,2.1211127227830646,0.0015976070483047966
466,2.1253590742004156,0.0015948917221725442
467,2.1296140929513214,0.0015921675747196478
468,2.133877618529606,0.0015894297848406103
469,2.138149650935268,0.00158667623880801
470,2.142430190168309,0.0015839111062425464
471,2.146719396734905,0.00158113668895322
472,2.1510171101288793,0.0015783490469226163
473,2.155323490856409,0.0015755445547488876
474,2.1596383784113167,0.0015727267976220996
475,2.1639619332997797,0.0015698998932126113
476,2.168294316027975,0.0015670602058961618
477,2.1726352055835485,0.001564202576686947
478,2.176984762472677,0.001561330521065037
479,2.181343147201538,0.0015584486181318138
480,2.185710199263954,0.0015555529080585526
481,2.1900859186599253,0.0015526396372929384
482,2.1944704658956287,0.0015497109981716217
483,2.1988638409710646,0.0015467715545863755
484,2.203266043886232,0.00154381837061285
485,2.2076769141349555,0.0015408456725905094
486,2.2120967727295873,0.0015378581610493486
487,2.216525298657775,0.001534858131464976
488,2.2209628129318713,0.0015318441232743713
489,2.2254091550457,0.001528810503290028
490,2.2298644855054377,0.001525760599804309
491,2.2343286438049077,0.001522698015731241
492,2.2388017904502866,0.001519620169639092
493,2.243283925441575,0.0015165220649594343
494,2.247774888272595,0.0015134074407854542
495,2.2522749999557017,0.0015102795966930739
496,2.256784099984717,0.001507135260998544
497,2.261302188359642,0.0015039693946927426
498,2.265829265080476,0.00150078706074473
499,2.2703654906533957,0.001497590638845774
500,2.2749107045722243,0.0014943764350403164
501,2.2794650673431396,0.0014911405033544774
502,2.2840285789661405,0.0014878872213268028
503,2.2886012394412276,0.0014846195050682996
504,2.293183048768401,0.0014813321535551108
505,2.29777400694766,0.0014780233730933095
506,2.3023741139790057,0.0014746960828149235
507,2.3069833698624373,0.001471354355093452
508,2.3116020956103087,0.0014679904718424952
509,2.316229809704089,0.0014646041015533122
510,2.3208669936623094,0.001461201148433847
511,2.325513326472616,0.0014577807884247698
512,2.3301689686411855,0.0014543377485323988
513,2.334834080674195,0.001450872618165393
514,2.339508341559291,0.0014473897130931237
515,2.3441920723088265,0.001443887878776451
516,2.348885112416625,0.0014403618825976796
517,2.3535876223888637,0.0014368137649152285
518,2.3582994417193652,0.0014332480090388465
519,2.3630207309143065,0.001429661515956881
520,2.367751650479865,0.0014260491114722468
521,2.3724918794036864,0.0014224158349118456
522,2.377241578191948,0.0014187635404669112
523,2.3820007468446494,0.001415087761331623
524,2.3867695458679674,0.0014113866525180077
525,2.3915478147557256,0.0014076646288602853
526,2.396335714014101,0.0014039225217534301
527,2.401133243643093,0.0014001537570453684
528,2.405940243136525,0.0013963602797540367
529,2.410757033506751,0.0013925466700622367
530,2.415583293741417,0.0013887100285499122
531,2.4204193448528764,0.001384845745127974
532,2.4252650263349533,0.0013809572614109616
533,2.430120338187647,0.0013770478357444046
534,2.434985440917134,0.0013731129249964866
535,2.4398603345234156,0.0013691494104516927
536,2.4447450190064908,0.001365163740264896
537,2.4496393338601825,0.001361155137272889
538,2.4545434395906685,0.0013571167663394765
539,2.4594574967041254,0.0013530522916554498
540,2.464381344694376,0.0013489652354516956
541,2.4693149835614205,0.0013448515651557625
542,2.4742585738114355,0.0013407084339029881
543,2.4792121154444215,0.0013365400179803295
544,2.4841754479542018,0.0013323473772152864
545,2.4891487318469525,0.0013281255948152518
546,2.4941321276288506,0.0013238741957311906
547,2.4991253142875434,0.001319598884110486
548,2.5041286128353835,0.001315296334172328
549,2.509141862766194,0.0013109624702137236
550,2.514165224586153,0.0013066013714643522
551,2.5191985377890824,0.0013022148838671037
552,2.5242419628811597,0.0012977976803899235
553,2.5292954998623847,0.001293350085159104
554,2.5343591487327575,0.0012888763021602417
555,2.539432909492278,0.0012843739947900352
556,2.5445169426471232,0.0012798394548411954
557,2.549611087691116,0.0012752757768421904
558,2.554715344624257,0.0012706855729439808
559,2.5598298739527223,0.001266062704059603
560,2.5649546756765127,0.0012614081259000609
561,2.5700897497956277,0.0012567270395789723
562,2.575235096310067,0.0012520148186487678
563,2.5803907152198313,0.001247268954989585
564,2.5855566065249205,0.0012424936592098739
565,2.590732930731511,0.0012376898639413845
566,2.5959195273334266,0.0012328522730939264
567,2.6011165568368435,0.001227982118805554
568,2.606324019241762,0.001223083996647661
569,2.6115419145481824,0.001218152876486917
570,2.6167702427561044,0.0012131875803492263
571,2.622009003865528,0.0012081923967527076
572,2.6272581978764533,0.0012031665987260612
573,2.632517985295057,0.0011981051637446748
574,2.6377883661213395,0.0011930120678794417
575,2.6430691798491237,0.0011878887473856068
576,2.6483605869845865,0.0011827304424399828
577,2.653662587527728,0.0011775384504174682
578,2.658975181478548,0.0011723159518353288
579,2.6642985293432235,0.0011670605630211598
580,2.6696324706155776,0.0011617688689449616
581,2.6749770052956103,0.001156446320088922
582,2.6803322938894985,0.0011510913108275437
583,2.6856983363972424,0.0011456998416167208
584,2.691075132818842,0.0011402756272082708
585,2.6964626831542966,0.001134820458917169
586,2.701861147909784,0.0011293290463122417
587,2.70727020607295,0.0011238027252208867
588,2.712690178656149,0.0011182458992307518
589,2.7181210656593797,0.001112653610983858
590,2.7235625460702897,0.0011070258876501669
591,2.7290152619135855,0.0011013662773440417
592,2.7344785711645603,0.0010956734421620736
593,2.7399531158479213,0.001089943095716869
594,2.7454385749513146,0.0010841812354053964
595,2.750934948474741,0.0010783865283209434
596,2.7564422364181995,0.0010725549853499495
597,2.7619607597940443,0.0010666904247599634
598,2.7674901975899218,0.0010607937094376286
599,2.773030549805832,0.0010548608404147394
600,2.778582137454128,0.001048893570498791
601,2.7841449605348108,0.001042895543839454
602,2.789718698035526,0.0010368620331208033
603,2.795303670968628,0.0010307934882703316
604,2.800899879334116,0.0010246939892975264
605,2.8065073231319904,0.0010185601814089913
606,2.812126002362251,0.0010123912042649106
607,2.8177559170248982,0.0010061913187467083
608,2.823397067119932,0.0009999585394519612
609,2.829049452647352,0.0009936901770670606
610,2.8347133946195124,0.000987391262957851
611,2.840388251011705,0.000981060350314346
612,2.846074984860992,0.0009746942535457061
613,2.8517726331303117,0.0009682980680398478
614,2.8574818378443716,0.0009618707118616278
615,2.8632025990031718,0.0009554086788627004
616,2.868934916606712,0.0009489170038021113
617,2.874678469642639,0.0009423952740298846
618,2.880433579123306,0.0009358398619897033
619,2.8862002450487134,0.0009292549250156983
620,2.8919781464065073,0.0009226411773202475
621,2.8977679252213955,0.0009159949398156854
622,2.9035692604810235,0.0009093195308120653
623,2.9093824731977462,0.0009026164392783064
624,2.915206921346855,0.0008958820512201321
625,2.921043246953058,0.0008891192043506861
626,2.9268911290040016,0.0008823302421739847
627,2.932750888512039,0.0008755112363456177
628,2.9386222044648167,0.0008686651489368053
629,2.944505076862335,0.0008617935866311516
630,2.9504001477293014,0.0008548937452188519
631,2.956306775041008,0.0008479681265881651
632,2.9622252798098088,0.0008410188449584729
633,2.9681556620357035,0.000834042293652659
634,2.9740979217186925,0.0008270411693081691
635,2.9800520588587758,0.0008200183972450462
636,2.9860180734559534,0.0008129696923848341
637,2.991996286522579,0.0008058988422033907
638,2.997986056033945,0.0007988070474056524
639,3.0039883450271128,0.0007916919026169239
640,3.010002190465021,0.0007845561473248196
641,3.0160282343723774,0.00077740164211778
642,3.0220661557368276,0.0007702255640772821
643,3.02811659658308,0.0007630309605622545
644,3.034178914886427,0.0007558196714033004
645,3.0402531106468675,0.0007485888166124867
646,3.0463398258891106,0.0007413420598511125
647,3.0524384185884474,0.0007340800689386532
648,3.0585495307695862,0.0007268009384728645
649,3.0646728414201734,0.00071950867317058
650,3.070808350540209,0.0007122031482999919
651,3.0769560581296918,0.0007048831715206429
652,3.0831159641886234,0.0006975531832277282
653,3.0892883897293566,0.0006902115323884931
654,3.095473334751892,0.0006828585132553721
655,3.1016704782438755,0.0006754980929693118
656,3.107879820205307,0.0006681281826696955
657,3.114102002660894,0.0006607502922215163
658,3.1203363835859297,0.0006533679840284633
659,3.126583283992767,0.0006459784831843146
660,3.1328427038814066,0.0006385845007744094
661,3.139114643251848,0.0006311884562680702
662,3.1453991021040917,0.0006237884664098297
663,3.151696401450491,0.000616387322456222
664,3.158005899266338,0.0006089871533464784
665,3.1643282375763415,0.0006015856527948902
666,3.1706634163805005,0.0005941867992186983
667,3.177010793654108,0.0005867915611272569
668,3.1833713324342248,0.0005793986494486533
669,3.189744390696144,0.0005720125284763686
670,3.1961302894522188,0.0005646319204231071
